item_num_display,description_long,on_hand,sold,oh_avail,in_transit,due_maker,total_inventory,prod_line,item_group_id,sbu_id,company,item_num,ele1,ele2,upc_num,intransit1,etadt1,container1,lotnum1,mpq1,intransit2,etadt2,container2,lotnum2,mpq2,intransit3,etadt3,container3,lotnum3,mpq3,duemaker1,availdt1,duemaker2,availdt2,duemaker3,availdt3,collection_group_code
ADRBAVO-200-207,ADORABLE AVOCADO 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ADRBAVO,200,207,,,,,,,,,,,,,,,,,,,,,,,
ADRIANE-020-035,ADRIANE STRIPE OBLONG PILLOW GREY,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,ADRIANE,020,035,848322072370,,,,,,,,,,,,,,,,,,,,,,CLOSEOUT  
ADRIANE-400-030,ADRIANE STRIPE BLUE PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,ADRIANE,400,030,,,,,,,,,,,,,,,,,,,,,,,DISC      
ADRIANE-400-035,ADRIANE STRIPE BLUE PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,ADRIANE,400,035,848322072196,,,,,,,,,,,,,,,,,,,,,,CLOSEOUT  
ADRNGANGL-960-207,ADORING ANGELS 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ADRNGANGL,960,207,,,,,,,,,,,,,,,,,,,,,,,
ADRNGORNMNT-640-302,ADORING ORNAMENTS 60X84 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADRNGORNMNT,640,302,,,,,,,,,,,,,,,,,,,,,,,
ADRNGORNMNT-640-304,ADORING ORNAMENTS 60X104TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADRNGORNMNT,640,304,,,,,,,,,,,,,,,,,,,,,,,
ADRNGORNMNT-640-308,ADORING ORNAMENTS 70R TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADRNGORNMNT,640,308,,,,,,,,,,,,,,,,,,,,,,,
ADRPNST-600-207,ADORE HIM POINSETTIA 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ADRPNST,600,207,,,,,,,,,,,,,,,,,,,,,,,
ADRPNSTT-960-210,ADORE HIM POINSETTIA 2PK MINI OVEN MITTS,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ADRPNSTT,960,210,,,,,,,,,,,,,,,,,,,,,,,
ADRWRTH-640-207,ADORE HIM WREATH 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ADRWRTH,640,207,,,,,,,,,,,,,,,,,,,,,,,
ADVNBEG-681-106,ADVENTURE BEGINS BLUSH/BLACK 72X72,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,ADVNBEG,681,106,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-600-301,ADVENT POINSETTIA 52/70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,600,301,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-600-302,ADVENT POINSETTIA 60/84 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,600,302,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-600-304,ADVENT POINSETTIA 60/104 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,600,304,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-600-308,ADVENT POINSETTIA 70RD TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,600,308,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-600-319,ADVENT POINSETTIA 60R TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,600,319,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-602-301,ADVENT POINSETTIA 52/70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,602,301,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-602-302,ADVENT POINSETTIA 60/84 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,602,302,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-602-304,ADVENT POINSETTIA 60/104 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,602,304,,,,,,,,,,,,,,,,,,,,,,,
ADVNTPNSTT-602-319,ADVENT POINSETTIA 60RD TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ADVNTPNSTT,602,319,,,,,,,,,,,,,,,,,,,,,,,
AFTERNOONDELITE-400-205,BLUE MUG,0,0,0,0,0,0,NA  ,GEN ,TL ,CDL,AFTERNOONDELITE,400,205,,,,,,,,,,,,,,,,,,,,,,,
AFTGL-108-030,AFTERGLOW METALLIC PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,AFTGL,108,030,848322082096,,,,,,,,,,,,,,,,,,,,,,DISC      
AFTGLW-006-050,AFTER GLOW INDOOR/OUTDOOR 17X17 PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,AFTGLW,006,050,848322054116,,,,,,,,,,,,,,,,,,,,,,DISC      
AFTGW-400-106,AFTERGLOW METALLIC SHOWER CURTAIN- DUCK ,0,0,0,0,3200,3200,ATH ,BAT ,CDL,CDL,AFTGW,400,106,848322085363,,,,,,,,,,,,,,,,3200,05/06/2022,,,,,
AFTPTY-810-030,AFTER PARTY,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,AFTPTY,810,030,848322067543,,,,,,,,,,,,,,,,,,,,,,ZERO OUT  
AGAINSTTHEGRAIN-240-021,AGAINST THE GRAIN PILLOWS,0,0,0,0,0,0,NA  ,GEN ,TL ,CDL,AGAINSTTHEGRAIN,240,021,,,,,,,,,,,,,,,,,,,,,,,
AGATE-252-105,AGATE BATH RUG,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,AGATE,252,105,848322074909,,,,,,,,,,,,,,,,,,,,,,
AGATE-252-106,AGATE SHOWER CURTAIN,0,0,0,0,0,0,ATH ,BAT ,CDL,CDL,AGATE,252,106,848322074794,,,,,,,,,,,,,,,,,,,,,,
AGATE-650-106,AGATE PINK PRINTED SC,20,0,20,0,0,20,ATH ,BAT ,CDL,CDL,AGATE,650,106,848322079942,,,,,,,,,,,,,,,,,,,,,,
AGLTRMPT-960-207,ANGEL TRUMPET 2PK 16X26 KT,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,AGLTRMPT,960,207,,,,,,,,,,,,,,,,,,,,,,,
AHOME-100-120,ASANA HOME 72X72 SC WITH HOOKS,0,4000,-4000,0,4000,0,ROSS,BAT ,CDL,CDL,AHOME,100,120,,,,,,,,,,,,,,,,,2000,01/06/2024,2000,02/11/2024,,,
AHOME-100-135,ASANA HOME 2PK 70X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,AHOME,100,135,,,,,,,,,,,,,,,,,,,,,,,
AHOME-132-120,ASANA HOME 72X72 SC WITH HOOKS,0,4000,-4000,0,4000,0,ROSS,BAT ,CDL,CDL,AHOME,132,120,,,,,,,,,,,,,,,,,2000,01/06/2024,2000,02/11/2024,,,
AHOME-132-135,ASANA HOME 2PK 70X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,AHOME,132,135,,,,,,,,,,,,,,,,,,,,,,,
AHOME-133-120,ASANA HOME 72X72 SC WITH HOOKS,0,6000,-6000,0,6000,0,ROSS,BAT ,CDL,CDL,AHOME,133,120,,,,,,,,,,,,,,,,,3000,01/06/2024,3000,02/11/2024,,,
AHOME-133-135,ASANA HOME 2PK 70X72 SC WITHOUT HOOKS,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,AHOME,133,135,,,,,,,,,,,,,,,,,,,,,,,
AHOY-400-106,AHOY BLUE SWR CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AHOY,400,106,848322030677,,,,,,,,,,,,,,,,,,,,,,
AHOY-400-403,AHOY BLUE VALANCE,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,AHOY,400,403,848322027035,,,,,,,,,,,,,,,,,,,,,,DISC      
AHOY-400-404,AHOY BLUE 24X30,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,AHOY,400,404,848322027042,,,,,,,,,,,,,,,,,,,,,,DISC      
AHOY-400-405,AHOY BLUE 30X36,0,0,0,0,0,0,KOH ,KIT ,CDL,CDL,AHOY,400,405,848322027059,,,,,,,,,,,,,,,,,,,,,,DISC      
AHOY-400-421,AHOY BLUE,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AHOY,400,421,848322029336,,,,,,,,,,,,,,,,,,,,,,
AHOYECM-400-403,AHOYECM VALANCE,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AHOYECM,400,403,,,,,,,,,,,,,,,,,,,,,,,
AHOYECM-400-404,AHOYECM 24X30,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AHOYECM,400,404,,,,,,,,,,,,,,,,,,,,,,,
AHOYECM-400-405,AHOYECM 30X36,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AHOYECM,400,405,,,,,,,,,,,,,,,,,,,,,,,
AHWD1,AT HOME WINDOW DISPLAY,0,0,0,0,0,0,ATH ,WIN ,CDL,CDL,AHWD1, , ,848322062425,,,,,,,,,,,,,,,,,,,,,,DISC      
AI-222-302,AUTUMN IMPRINT BRNZE 60X84,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AI,222,302,848322035979,,,,,,,,,,,,,,,,,,,,,,
AI-222-304,AUTUMN IMPRINT BRNZE 60X104,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AI,222,304,848322035986,,,,,,,,,,,,,,,,,,,,,,
AIRPLG-020-071,AIRPLANE PLUSH TOY (CL) LARGE,0,0,0,0,0,0,ATH ,TOY ,CDL,CDL,AIRPLG,020,071,848322092248,,,,,,,,,,,,,,,,,,,,,,TDY       
AIRPLS-020-071,AIRPLANE PLUSH TOY (X) SMALL,0,0,0,0,0,0,ATH ,TOY ,CDL,CDL,AIRPLS,020,071,848322092255,,,,,,,,,,,,,,,,,,,,,,TDY       
AIRYSPE-020-106,AIRY STRIPE 72X72 SC W/O HOOKS,0,0,0,0,0,0,TJX ,BAT ,CDL,CDL,AIRYSPE,020,106,,,,,,,,,,,,,,,,,,,,,,,
AIRYSTRP-960-106,AIRY STRIPE EMBOSSED SHOWER CURTAIN,0,0,0,0,0,0,FRED,BAT ,CDL,CDL,AIRYSTRP,960,106,848322066102,,,,,,,,,,,,,,,,,,,,,,
AIRYVINES-520-120,AIRY VINES PLUM/GREEN EMBOSSED SC,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,AIRYVINES,520,120,,,,,,,,,,,,,,,,,,,,,,,
AL-602-313,ASPEN LEAVES BURG PLACEMATS,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,AL,602,313,848322035993,,,,,,,,,,,,,,,,,,,,,,
ALAMO-107-020,ALAMO FAUX FUR THROW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,ALAMO,107,020,848322069141,,,,,,,,,,,,,,,,,,,,,,DISC      
ALAMO-107-030,ALAMO FAUX FUR PILLOW,0,0,0,0,0,0,ATH ,PIL ,CDL,CDL,ALAMO,107,030,848322069134,,,,,,,,,,,,,,,,,,,,,,DISC      
ALBANY-001-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,001,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-001-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,69,69,ROSS,TAB ,CDL,CDL,ALBANY,001,302,,,,,,,,,,,,,,,,,69,09/18/2023,,,,,
ALBANY-001-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,001,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-001-306,ALBANY 60X120 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,001,306,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-001-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,001,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-001-313,ALBANY BLACK S/4 PLACEMAT,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,001,313,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-020-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,61,61,ROSS,TAB ,CDL,CDL,ALBANY,020,301,,,,,,,,,,,,,,,,,61,10/16/2023,,,,,
ALBANY-020-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,020,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-020-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,020,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-020-305,ALBANY 60X120 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,020,305,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-020-306,ALBANY 60X120 TABLECLOTH,0,0,0,0,9,9,ROSS,TAB ,CDL,CDL,ALBANY,020,306,,,,,,,,,,,,,,,,,9,10/16/2023,,,,,
ALBANY-020-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,020,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-020-327,ALBANY S/6 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,020,327,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-020-349,ALBANY S/8 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,020,349,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-240-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,240,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-240-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,240,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-240-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,240,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-240-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,240,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-240-327,ALBANY S/6 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,240,327,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-240-349,ALBANY S/8 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,240,349,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-248-301,ALBANY 52/70 TABLECLOTH,0,2800,-2800,0,2800,0,ROSS,TAB ,CDL,CDL,ALBANY,248,301,,,,,,,,,,,,,,,,,2800,02/04/2024,,,,,
ALBANY-248-302,ALBANY 60/84 TABLECLOTH,0,2000,-2000,0,1600,-400,ROSS,TAB ,CDL,CDL,ALBANY,248,302,,,,,,,,,,,,,,,,,1600,01/05/2024,,,,,
ALBANY-248-304,ALBANY 60/104 TABLECLOTH,0,1960,-1960,0,1600,-360,ROSS,TAB ,CDL,CDL,ALBANY,248,304,,,,,,,,,,,,,,,,,1600,01/05/2024,,,,,
ALBANY-248-306,ALBANY 60X120 TABLECLOTH,0,800,-800,0,0,-800,ROSS,TAB ,CDL,CDL,ALBANY,248,306,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-248-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,248,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-248-313,ALBANY LINE S/4 PLACEMAT,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,248,313,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-280-301,ALBANY 52/70 TABLECLOTH,0,1400,-1400,0,1414,14,ROSS,TAB ,CDL,CDL,ALBANY,280,301,,,,,,,,,,,,,,,,,14,10/16/2023,1400,02/04/2024,,,
ALBANY-280-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,280,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-280-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,280,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-280-306,ALBANY 60X120 TABLECLOTH,0,0,0,0,40,40,ROSS,TAB ,CDL,CDL,ALBANY,280,306,,,,,,,,,,,,,,,,,40,10/16/2023,,,,,
ALBANY-280-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,280,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-282-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,282,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-282-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,282,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-282-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,282,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-282-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,282,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-302-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,302,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-302-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,1600,1600,ROSS,TAB ,CDL,CDL,ALBANY,302,302,,,,,,,,,,,,,,,,,1600,01/05/2024,,,,,
ALBANY-302-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,1600,1600,ROSS,TAB ,CDL,CDL,ALBANY,302,304,,,,,,,,,,,,,,,,,1600,01/05/2024,,,,,
ALBANY-302-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,302,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-302-313,ALBANY SAGE S/4 PLACEMAT,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,302,313,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-302-327,ALBANY S/6 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,302,327,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-302-349,ALBANY S/8 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,302,349,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-400-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,400,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-400-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,400,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-400-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,400,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-400-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,400,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-410-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,410,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-410-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,410,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-410-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,410,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-410-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,410,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-410-327,ALBANY S/6 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,410,327,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-410-349,ALBANY S/8 NAPKINS,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,410,349,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-441-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,441,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-441-302,ALBANY 60/84 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,441,302,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-441-304,ALBANY 60/104 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,441,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-441-308,ALBANY 70R TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,441,308,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-460-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,460,301,,,,,,,,,,,,,,,,,,,,,,,COR       
ALBANY-460-313,ALBANY S/4 PLACEMATS,0,2400,-2400,0,2400,0,ROSS,TAB ,CDL,CDL,ALBANY,460,313,,,,,,,,,,,,,,,,,2400,03/06/2024,,,,,COR       
ALBANY-460-314,ALBANY 14X72 RUNNER,0,1600,-1600,0,1600,0,ROSS,TAB ,CDL,CDL,ALBANY,460,314,,,,,,,,,,,,,,,,,1600,01/27/2024,,,,,COR       
ALBANY-600-301,ALBANY 52X70 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,600,301,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-600-302,ALBANY 60X84 TC,0,0,0,0,141,141,ROSS,TAB ,CDL,CDL,ALBANY,600,302,,,,,,,,,,,,,,,,,141,09/08/2023,,,,,
ALBANY-600-304,ALBANY 60X104 TC,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,600,304,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-600-313,ALBANY RED S/4 PLACEMAT,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,600,313,,,,,,,,,,,,,,,,,,,,,,,
ALBANY-650-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,650,301,,,,,,,,,,,,,,,,,,,,,,,COR       
ALBANY-650-313,ALBANY S/4 PLACEMATS,0,2400,-2400,0,2400,0,ROSS,TAB ,CDL,CDL,ALBANY,650,313,,,,,,,,,,,,,,,,,2400,03/06/2024,,,,,COR       
ALBANY-650-314,ALBANY 14X72 RUNNER,0,1600,-1600,0,1600,0,ROSS,TAB ,CDL,CDL,ALBANY,650,314,,,,,,,,,,,,,,,,,1600,01/27/2024,,,,,COR       
ALBANY-800-301,ALBANY 52/70 TABLECLOTH,0,0,0,0,0,0,ROSS,TAB ,CDL,CDL,ALBANY,800,301,,,,,,,,,,,,,,,,,,,,,,,COR       
ALBRIGH-960-400,ALBRIGHT 38X84 WINDOW CURTAIN,0,0,0,0,0,0,ATH ,WIN ,CDL,CDL,ALBRIGH,960,400,848322060551,,,,,,,,,,,,,,,,,,,,,,DISC      
ALCHEMY-001-206,ALCHEMY 2PK PRITNED KITCHEN TOWEL,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ALCHEMY,001,206,,,,,,,,,,,,,,,,,,,,,,,
ALCHEMY-001-207,ALCHEMY BLACK COLOR 2PK 16X26 KITCHEN TO,0,0,0,0,0,0,ROSS,KIT ,CDL,CDL,ALCHEMY,001,207,,,,,,,,,,,,,,,,,,,,,,,
ALEXA-660-302,ALEXA 60/84 TABLECLOTH,0,0,0,0,0,0,BEA ,TAB ,CDL,CDL,ALEXA,660,302,,,,,,,,,,,,,,,,,,,,,,,
ALEXA-660-304,ALEXA 60/104 TABLECLOTH,0,0,0,0,0,0,BEA ,TAB ,CDL,CDL,ALEXA,660,304,,,,,,,,,,,,,,,,,,,,,,,
ALEXA-660-308,ALEXA 70R TABLECLOTH,0,0,0,0,0,0,BEA ,TAB ,CDL,CDL,ALEXA,660,308,,,,,,,,,,,,,,,,,,,,,,,
ALEXANDRIA-221-030,ALEXANDRIA SPICE PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,ALEXANDRIA,221,030,848322024232,,,,,,,,,,,,,,,,,,,,,,
ALEXANDRIA-240-030,ALEXANDRIA TAUPE PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,ALEXANDRIA,240,030,848322024256,,,,,,,,,,,,,,,,,,,,,,
ALEXANDRIA-341-030,ALEXANDRIA OLIVE PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,ALEXANDRIA,341,030,848322024225,,,,,,,,,,,,,,,,,,,,,,
ALEXANDRIA-710-030,ALEXANDRIA GOLD PILLOW,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,ALEXANDRIA,710,030,848322024249,,,,,,,,,,,,,,,,,,,,,,
ALEXIS-802-106,ALEXIS CORAL SHWR CURTAIN,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,ALEXIS,802,106,848322030820,,,,,,,,,,,,,,,,,,,,,,
ALEXIS-802-422,ALEXIS CORAL 10X18 DISPLAY,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,ALEXIS,802,422,,,,,,,,,,,,,,,,,,,,,,,
ALEXIS-802-423,ALEXIS CORAL 10X40  DISPLAY,0,0,0,0,0,0,LOW ,BAT ,CDL,CDL,ALEXIS,802,423,,,,,,,,,,,,,,,,,,,,,,,
ALEXIS6,ALEXIS6 CORAL SHOWER CURTAIN,0,0,0,0,0,0,NA  ,GEN ,CDL,CDL,ALEXIS6, , ,,,,,,,,,,,,,,,,,,,,,,,
ALISA-441-120,ALISA AQUA/SILVER 70X72 SHOWER CURTAIN,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,ALISA,441,120,,,,,,,,,,,,,,,,,,,,,,,
ALISHA-960-128,ALISHA  14PC PEVA SC SET,0,0,0,0,0,0,ROSS,BAT ,CDL,CDL,ALISHA,960,128,,,,,,,,,,,,,,,,,,,,,,,
ALISON-441-400,ALLISON AQUA PRITNED SHEER WINDOW PANEL ,0,0,0,0,0,0,HMU ,WIN ,CDL,CDL,ALISON,441,400,848322054857,,,,,,,,,,,,,,,,,,,,,,DISC      
ALISON-441-401,ALLISON AQUA PRITNED SHEER WINDOW PANEL ,0,0,0,0,0,0,HMU ,WIN ,CDL,CDL,ALISON,441,401,848322054659,,,,,,,,,,,,,,,,,,,,,,DISC      
